"7","3"
"1.0","1.0","1.0","1.0","0.0","1.0","0.0","0.8529968131477697","0.3127101222116215","0.011759939381115822"
"1.0","1.0","0.0","0.0","0.0","1.0","1.0","0.7821170507978322","0.3327372433912914","0.014507808593805044"
"1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.41967429299940556","0.4741805233746763","0.8844216521872917"
"1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.31700051774185545","0.4873756979735241","0.02690312037308728"
"1.0","0.0","0.0","0.0","1.0","1.0","1.0","0.4640037045940858","0.4503082603719785","0.015143180991971456"
"1.0","0.0","1.0","1.0","1.0","0.0","1.0","0.4901595203180068","0.4410193442239919","0.8844216521872917"
"1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.5356017603745781","0.43228318200207255","0.8871460694567411"
"1.0","1.0","0.0","0.0","1.0","1.0","1.0","0.792981952092143","0.330386146212608","0.0030538294401525174"
"0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.6459787652399126","0.37996221045321493","0.11527238758524486"
"1.0","1.0","0.0","1.0","0.0","1.0","1.0","0.918649871387088","0.3010402266399268","0.011453979153652526"
"0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.010864901294310855","0.4976489028213166","0.9885460208463475"
"1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.716463992558514","0.37306914724455953","0.014813768821268338"
"1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1361382855579195","0.49217720685111993","0.89923542100856"
"0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.18086223218393593","0.5346006650354477","0.12766769936452707"
"1.0","1.0","1.0","1.0","0.0","1.0","1.0","0.989135098705689","0.2523510971786834","0.011453979153652526"
"1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.25","0.0"
"1.0","1.0","0.0","0.0","1.0","1.0","1.0","0.792981952092143","0.330386146212608","0.0030538294401525174"
"0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.1917271334782468","0.5322495678567642","0.11621372021087453"
"1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.31700051774185545","0.4873756979735241","0.02690312037308728"
"1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.3536266997287511","0.45362992205196107","0.8874754816274443"
"1.0","1.0","1.0","1.0","0.0","1.0","0.0","0.8529968131477697","0.3127101222116215","0.011759939381115822"
"1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.5356017603745781","0.43228318200207255","0.8871460694567411"
"1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.8526022781164334","0.3127101222116215","0.014507808593805044"
"1.0","0.0","1.0","1.0","1.0","1.0","0.0","0.5348834669440232","0.45122230551390974","0.012395311779282233"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","1.0"
"1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.4535333383311111","0.4526593575506619","0.02384929093293476"
"1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.3536266997287511","0.45362992205196107","0.8874754816274443"
"1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.2174884141708316","0.4745867731718556","0.8877814418549076"
"1.0","1.0","0.0","0.0","0.0","1.0","1.0","0.7821170507978322","0.3327372433912914","0.014507808593805044"
"1.0","1.0","1.0","0.0","1.0","1.0","0.0","0.7273288938528248","0.37071805006587616","0.0033597896676158126"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","1.0"
"1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.8526022781164334","0.3127101222116215","0.014507808593805044"
"1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.5356017603745781","0.43228318200207255","0.8871460694567411"
"0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.010864901294310855","0.4976489028213166","0.9885460208463475"
"1.0","1.0","0.0","1.0","0.0","1.0","0.0","0.7825115858291685","0.3327372433912914","0.011759939381115822"
"1.0","1.0","1.0","0.0","1.0","0.0","0.0","0.5464666616688889","0.4299320848233892","0.8756920903030886"
"1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.2174884141708316","0.4745867731718556","0.8877814418549076"
"1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.25","0.0"
"0.0","1.0","1.0","0.0","1.0","1.0","0.0","0.5911906082949053","0.43107707509881427","0.10412436865905561"
"1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.716463992558514","0.37306914724455953","0.014813768821268338"
"1.0","0.0","1.0","1.0","0.0","0.0","1.0","0.4792946190236959","0.4433704414026753","0.8958756313409443"
"1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.31700051774185545","0.4873756979735241","0.02690312037308728"
"0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.18086223218393593","0.5346006650354477","0.12766769936452707"
"1.0","0.0","1.0","1.0","0.0","0.0","1.0","0.4792946190236959","0.4433704414026753","0.8958756313409443"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","1.0"
"1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1361382855579195","0.49217720685111993","0.89923542100856"
"1.0","1.0","1.0","0.0","1.0","1.0","0.0","0.7273288938528248","0.37071805006587616","0.0033597896676158126"
